Rating,Reviews,Size,Installs,Price,Title_Length,Is_Pro_App,Days_Since_Update,Reviews_Log,Installs_Log,Category_Encoded,Interaction_Rate,Primary_Genre_Encoded,Genres,Category,Type,Content Rating,Last Updated,Primary_Genre
4.5,785622,40000000.0,50000000,0.0,50,0,40,13.574232312579573,17.72753358339242,4.28244108283346,0.015712439685751207,4.251670296818279,Music,GAME,Free,Everyone,2018-06-29,Music
4.3,234589,38000000.0,50000000,0.0,15,0,624,12.365594588547058,17.72753358339242,4.28244108283346,0.004691779906164402,4.197973000859537,Racing,GAME,Free,Everyone,2016-11-22,Racing
3.5,113183,36000000.0,5000000,0.0,22,0,236,11.636770092005207,15.424948670398354,4.192213701624147,0.022636595472680904,4.364331682566961,Puzzle,FAMILY,Free,Everyone,2017-12-15,Puzzle
4.2,951435,14000000.0,50000000,0.0,14,0,203,13.765727701238585,17.72753358339242,4.28244108283346,0.019028699619426007,4.197973000859537,Racing,GAME,Free,Everyone,2018-01-17,Racing
4.1,45610,176000.0,10000000,0.0,18,0,218,10.727904194481841,16.118095750958314,4.066075396002147,0.004560999543900045,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-01-02,Tools
4.1,257531,44000000.0,10000000,0.0,18,0,202,12.458899263209481,16.118095750958314,4.28244108283346,0.025753097424690258,4.197973000859537,Racing,GAME,Free,Everyone 10+,2018-01-18,Racing
4.7,198480,82000000.0,5000000,0.0,36,0,5,12.198448656644002,15.424948670398354,4.192213701624147,0.039695992060801585,4.172708919829091,Simulation,FAMILY,Free,Everyone,2018-08-03,Simulation
4.5,375996,3300000.0,10000000,0.0,8,0,2,12.837336443616797,16.118095750958314,4.28244108283346,0.037599596240040375,4.294845591450332,Board,GAME,Free,Everyone,2018-08-06,Board
3.3,152102,18000000.0,10000000,0.0,43,0,39,11.932313201918749,16.118095750958314,4.28244108283346,0.015210198478980152,4.082290554487864,Trivia,GAME,Free,Teen,2018-06-30,Trivia
4.2,17108,8300000.000000001,100000,0.0,18,0,776,9.747359919824648,11.51293546492023,4.192213701624147,0.17107828921710783,4.2537570241606115,Strategy,FAMILY,Free,Everyone,2016-06-23,Strategy
4.191757420456972,4,33000.0,1000,0.0,2,0,726,1.6094379124341003,6.90875477931522,4.066075396002147,0.003996003996003996,4.066075396002147,Tools,TOOLS,Free,Everyone,2016-08-12,Tools
4.191757420456972,1,14000000.0,100,0.0,8,0,1700,0.6931471805599453,4.61512051684126,4.28244108283346,0.009900990099009901,4.294845591450332,Board,GAME,Free,Everyone,2013-12-12,Board
4.2,226453,7100000.0,10000000,0.0,17,0,303,12.330297112771829,16.118095750958314,4.208014838899431,0.022645297735470228,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2017-10-09,Productivity
4.6,1764,8300000.000000001,10000,3.99,27,0,777,7.475905969367397,9.210440366976517,4.192213701624147,0.17638236176382363,4.2537570241606115,Strategy,FAMILY,Paid,Everyone 10+,2016-06-22,Strategy
4.191757420456972,9,9900000.0,500,0.0,5,0,2,2.302585092994046,6.2166061010848646,4.06491128807256,0.017964071856287425,4.06491128807256,Maps & Navigation,MAPS_AND_NAVIGATION,Free,Everyone,2018-08-06,Maps & Navigation
4.3,24,8000000.0,1000,0.0,11,0,286,3.2188758248682006,6.90875477931522,4.14544764132988,0.023976023976023976,4.14544764132988,Business,BUSINESS,Free,Everyone,2017-10-26,Business
4.3,194,1500000.0,10000,0.0,16,0,174,5.272999558563747,9.210440366976517,4.192094428561867,0.0193980601939806,4.192094428561867,Photography,PHOTOGRAPHY,Free,Everyone,2018-02-15,Photography
4.0,1,3600000.0,100,0.0,11,0,76,0.6931471805599453,4.61512051684126,4.218136021691936,0.009900990099009901,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-05-24,Sports
4.7,3408,15000000.0,50000,0.0,13,0,70,8.134174272137903,10.819798284210286,4.066075396002147,0.06815863682726346,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-05-30,Tools
5.0,8,6700000.0,1000,0.0,35,0,814,2.1972245773362196,6.90875477931522,4.112145299976634,0.007992007992007992,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2016-05-16,Lifestyle
4.191757420456972,1,663000.0,10,29.99,17,0,1632,0.6931471805599453,2.3978952727983707,4.192094428561867,0.09090909090909091,4.192094428561867,Photography,PHOTOGRAPHY,Paid,Everyone,2014-02-18,Photography
4.191757420456972,7,1400000.0,500,0.0,11,0,1014,2.0794415416798357,6.2166061010848646,4.247807685208309,0.013972055888223553,4.247807685208309,Social,SOCIAL,Free,Teen,2015-10-29,Social
4.191757420456972,2,20000000.0,100,0.0,6,0,84,1.0986122886681098,4.61512051684126,4.066075396002147,0.019801980198019802,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-05-16,Tools
4.191757420456972,2,6000000.0,100,0.0,10,0,315,1.0986122886681098,4.61512051684126,4.14544764132988,0.019801980198019802,4.14544764132988,Business,BUSINESS,Free,Everyone,2017-09-27,Business
4.191757420456972,29,14000000.0,100,0.0,12,0,171,3.4011973816621555,4.61512051684126,4.218136021691936,0.2871287128712871,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-02-18,Sports
4.191757420456972,24,1500000.0,1000,0.0,11,0,370,3.2188758248682006,6.90875477931522,4.192213701624147,0.023976023976023976,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2017-08-03,Entertainment
4.191757420456972,2,2300000.0,1000,0.0,11,0,1171,1.0986122886681098,6.90875477931522,4.247807685208309,0.001998001998001998,4.247807685208309,Social,SOCIAL,Free,Everyone,2015-05-25,Social
5.0,1,27000000.0,10,0.0,13,0,201,0.6931471805599453,2.3978952727983707,4.281959570076163,0.09090909090909091,4.281959570076163,Parenting,PARENTING,Free,Everyone,2018-01-19,Parenting
4.9,17,76000000.0,100,0.0,16,0,792,2.8903717578961645,4.61512051684126,4.208014838899431,0.16831683168316833,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2016-06-07,Productivity
4.191757420456972,0,15000000.0,100,0.0,7,0,947,0.0,4.61512051684126,4.14544764132988,0.0,4.14544764132988,Business,BUSINESS,Free,Everyone,2016-01-04,Business
4.191757420456972,2,32000000.0,500,0.0,50,0,35,1.0986122886681098,6.2166061010848646,4.112145299976634,0.003992015968063872,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2018-07-04,Lifestyle
4.191757420456972,9,6300000.0,500,0.0,29,0,353,2.302585092994046,6.2166061010848646,4.066075396002147,0.017964071856287425,4.066075396002147,Tools,TOOLS,Free,Everyone,2017-08-20,Tools
4.191757420456972,30,24000000.0,10000,0.0,17,0,51,3.4339872044851463,9.210440366976517,4.138922319889754,0.0029997000299970002,4.138922319889754,Finance,FINANCE,Free,Everyone,2018-06-18,Finance
4.191757420456972,5,1400000.0,100,0.0,22,0,320,1.791759469228055,4.61512051684126,4.192213701624147,0.04950495049504951,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2017-09-22,Entertainment
4.191757420456972,0,36000000.0,10,0.0,12,0,166,0.0,2.3978952727983707,4.066075396002147,0.0,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-02-23,Tools
4.3,11100,15000000.0,500000,0.0,17,0,102,9.314790473332646,13.122365377402328,4.06491128807256,0.0221999556000888,4.06491128807256,Maps & Navigation,MAPS_AND_NAVIGATION,Free,Everyone,2018-04-28,Maps & Navigation
4.191757420456972,0,3000000.0,50,0.0,14,0,51,0.0,3.9318256327243257,4.14544764132988,0.0,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-18,Business
4.191757420456972,2,14000000.0,5,0.0,14,1,8,1.0986122886681098,1.791759469228055,4.066075396002147,0.3333333333333333,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-07-31,Tools
4.191757420456972,1,10000000.0,10,2.99,41,0,40,0.6931471805599453,2.3978952727983707,4.208014838899431,0.09090909090909091,4.208014838899431,Productivity,PRODUCTIVITY,Paid,Everyone,2018-06-29,Productivity
4.0,479939,15000000.0,10000000,0.0,22,0,30,13.081416375070923,16.118095750958314,4.247807685208309,0.04799389520061048,4.247807685208309,Social,SOCIAL,Free,Mature 17+,2018-07-09,Social
4.191757420456972,0,5200000.0,10,2.99,20,0,93,0.0,2.3978952727983707,4.208014838899431,0.0,4.208014838899431,Productivity,PRODUCTIVITY,Paid,Everyone,2018-05-07,Productivity
4.191757420456972,0,2900000.0,10,0.0,46,0,16,0.0,2.3978952727983707,4.066075396002147,0.0,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-07-23,Tools
4.5,2,3300000.0,100,3.99,28,1,20,1.0986122886681098,4.61512051684126,4.066075396002147,0.019801980198019802,4.066075396002147,Tools,TOOLS,Paid,Everyone,2018-07-19,Tools
4.191757420456972,2,5700000.0,100,0.0,20,0,821,1.0986122886681098,4.61512051684126,4.142713325169076,0.019801980198019802,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Everyone,2016-05-09,News & Magazines
4.1,1648,36000000.0,500000,0.0,28,0,8,7.407924322559599,13.122365377402328,4.066075396002147,0.003295993408013184,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-07-31,Tools
4.3,18,5700000.0,1000,0.0,26,0,382,2.9444389791664403,6.90875477931522,4.310662957940344,0.017982017982017984,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2017-07-22,Books & Reference
4.191757420456972,0,2900000.0,5,0.0,12,0,58,0.0,1.791759469228055,4.14544764132988,0.0,4.14544764132988,Business,BUSINESS,Free,Everyone,2018-06-11,Business
4.191757420456972,0,3300000.0,1,0.0,12,1,6,0.0,0.6931471805599453,4.112145299976634,0.0,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2018-08-02,Lifestyle
4.191757420456972,0,4500000.0,10,0.0,10,0,250,0.0,2.3978952727983707,4.363177984198163,0.0,4.363177984198163,Events,EVENTS,Free,Everyone,2017-12-01,Events
4.5,65448,9850000.0,5000000,0.0,31,0,6,11.089026492382516,15.424948670398354,4.06491128807256,0.013089597382080523,4.06491128807256,Maps & Navigation,MAPS_AND_NAVIGATION,Free,Everyone,2018-08-02,Maps & Navigation
4.191757420456972,12,1600000.0,500,0.0,21,0,741,2.5649493574615367,6.2166061010848646,4.163601260483104,0.023952095808383235,4.163695071667426,Communication,COMMUNICATION,Free,Everyone,2016-07-28,Communication
4.191757420456972,6,2800000.0,100,0.99,34,0,135,1.9459101490553132,4.61512051684126,4.208014838899431,0.0594059405940594,4.208014838899431,Productivity,PRODUCTIVITY,Paid,Everyone,2018-03-26,Productivity
3.9,16678,14000000.0,5000000,0.0,46,0,14,9.721905722077173,15.424948670398354,4.253917935577128,0.0033355993328801335,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-25,Shopping
3.7,668,1100000.0,100000,0.0,9,0,23,6.505784060128229,11.51293546492023,4.253917935577128,0.006679933200667993,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-16,Shopping
4.2,470,4099999.9999999995,10000,2.99,12,0,22,6.154858094016418,9.210440366976517,4.253917935577128,0.046995300469953004,4.253917935577128,Shopping,SHOPPING,Paid,Everyone,2018-07-17,Shopping
3.6,38,1100000.0,10000,0.0,47,0,38,3.6635616461296463,9.210440366976517,4.253917935577128,0.0037996200379962005,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-01,Shopping
3.6,5,6800000.0,50,8.99,11,0,100,1.791759469228055,3.9318256327243257,4.14544764132988,0.09803921568627451,4.14544764132988,Business,BUSINESS,Paid,Everyone,2018-04-30,Business
2.1,14,28000000.0,1000,0.0,13,0,335,2.70805020110221,6.90875477931522,4.066075396002147,0.013986013986013986,4.066075396002147,Tools,TOOLS,Free,Everyone,2017-09-07,Tools
4.7,10318,32000000.0,1000000,0.0,17,0,50,9.241742135115715,13.815511557963774,4.253917935577128,0.010317989682010318,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-06-19,Shopping
3.2,39,12000000.0,10000,0.0,19,0,873,3.6888794541139363,9.210440366976517,4.074722064610597,0.0038996100389961006,4.074024501723902,Video Players & Editors,VIDEO_PLAYERS,Free,Everyone,2016-03-18,Video Players & Editors
3.0,19,22000000.0,1000,4.99,10,0,760,2.995732273553991,6.90875477931522,4.066075396002147,0.01898101898101898,4.066075396002147,Tools,TOOLS,Paid,Everyone,2016-07-09,Tools
4.3,59,1400000.0,1000,0.0,9,0,487,4.0943445622221,6.90875477931522,4.28244108283346,0.058941058941058944,4.294845591450332,Board,GAME,Free,Everyone,2017-04-08,Board
3.0,4,1200000.0,1000,0.0,40,0,38,1.6094379124341003,6.90875477931522,4.253917935577128,0.003996003996003996,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-01,Shopping
4.3,10,20000000.0,100,12.99,14,0,4,2.3978952727983707,4.61512051684126,4.192213701624147,0.09900990099009901,4.172708919829091,Simulation,FAMILY,Paid,Everyone,2018-08-04,Simulation
3.9,53301,7600000.0,10000000,0.0,18,0,418,10.883729132902106,16.118095750958314,4.192213701624147,0.005330099466990053,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2017-06-16,Entertainment
3.3,12,2900000.0,500,0.0,18,0,1023,2.5649493574615367,6.2166061010848646,4.074722064610597,0.023952095808383235,4.074024501723902,Video Players & Editors,VIDEO_PLAYERS,Free,Everyone,2015-10-20,Video Players & Editors
4.3,195,7100000.0,10000,0.0,18,0,183,5.278114659230517,9.210440366976517,4.208014838899431,0.019498050194980503,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2018-02-06,Productivity
4.0,486,2500000.0,10000,0.0,15,0,701,6.18826412308259,9.210440366976517,4.074722064610597,0.048595140485951406,4.074024501723902,Video Players & Editors,VIDEO_PLAYERS,Free,Everyone,2016-09-06,Video Players & Editors
3.7,3,11000000.0,10,2.49,12,0,1500,1.3862943611198906,2.3978952727983707,4.14544764132988,0.2727272727272727,4.14544764132988,Business,BUSINESS,Paid,Everyone,2014-06-30,Business
2.8,27,34000000.0,1000,0.0,22,0,169,3.332204510175204,6.90875477931522,4.066075396002147,0.026973026973026972,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-02-20,Tools
4.4,10786,21000000.0,1000000,0.0,17,0,571,9.28609698437543,13.815511557963774,4.28244108283346,0.010785989214010786,4.301200860280159,Arcade,GAME,Free,Everyone,2017-01-14,Arcade
5.0,1,4500000.0,500,0.0,6,0,252,0.6931471805599453,6.2166061010848646,4.066075396002147,0.001996007984031936,4.066075396002147,Tools,TOOLS,Free,Everyone,2017-11-29,Tools
3.9,58,22000000.0,10000,0.0,25,0,649,4.07753744390572,9.210440366976517,4.119520300211718,0.0057994200579942,4.119520300211718,Travel & Local,TRAVEL_AND_LOCAL,Free,Everyone,2016-10-28,Travel & Local
4.2,43,34000.0,1000,0.0,27,0,1156,3.784189633918261,6.90875477931522,4.208014838899431,0.04295704295704296,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2015-06-09,Productivity
4.8,6,14000000.0,100,0.0,10,0,138,1.9459101490553132,4.61512051684126,4.266091866569228,0.0594059405940594,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Free,Everyone,2018-03-23,Health & Fitness
4.0,7006,12000000.0,500000,0.0,9,0,88,8.854664928370534,13.122365377402328,4.253917935577128,0.014011971976056048,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-12,Shopping
4.191757420456972,0,6000000.0,100,0.0,7,0,358,0.0,4.61512051684126,4.163601260483104,0.0,4.163695071667426,Communication,COMMUNICATION,Free,Everyone,2017-08-15,Communication
3.0,2,1300000.0,100,0.0,29,0,70,1.0986122886681098,4.61512051684126,4.253917935577128,0.019801980198019802,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-05-30,Shopping
4.5,8,3100000.0,100,0.0,8,0,62,2.1972245773362196,4.61512051684126,4.208014838899431,0.07920792079207921,4.208014838899431,Productivity,PRODUCTIVITY,Free,Everyone,2018-06-07,Productivity
2.6,122,11000000.0,10000,0.0,7,0,61,4.812184355372417,9.210440366976517,4.119520300211718,0.012198780121987801,4.119520300211718,Travel & Local,TRAVEL_AND_LOCAL,Free,Everyone,2018-06-08,Travel & Local
5.0,4,5900000.0,100,0.0,25,0,11,1.6094379124341003,4.61512051684126,4.138922319889754,0.039603960396039604,4.138922319889754,Finance,FINANCE,Free,Everyone,2018-07-28,Finance
4.191757420456972,0,3000000.0,10,0.0,7,0,343,0.0,2.3978952727983707,4.112145299976634,0.0,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2017-08-30,Lifestyle
4.191757420456972,1,12000000.0,100,0.0,11,0,98,0.6931471805599453,4.61512051684126,4.266091866569228,0.009900990099009901,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Free,Everyone,2018-05-02,Health & Fitness
5.0,1,1100000.0,10,0.0,34,0,28,0.6931471805599453,2.3978952727983707,4.253917935577128,0.09090909090909091,4.253917935577128,Shopping,SHOPPING,Free,Everyone,2018-07-11,Shopping
4.1,543,26000000.0,10000,0.0,11,0,64,6.298949246855942,9.210440366976517,4.066075396002147,0.0542945705429457,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-06-05,Tools
4.191757420456972,1,4500000.0,100,0.0,10,0,300,0.6931471805599453,4.61512051684126,4.14544764132988,0.009900990099009901,4.14544764132988,Business,BUSINESS,Free,Everyone,2017-10-12,Business
4.5,53,5900000.0,10000,0.0,33,0,50,3.9889840465642745,9.210440366976517,4.142713325169076,0.0052994700529947,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Teen,2018-06-19,News & Magazines
5.0,3,5700000.0,100,0.0,5,0,74,1.3862943611198906,4.61512051684126,4.142713325169076,0.0297029702970297,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Everyone,2018-05-26,News & Magazines
4.7,407589,9700000.0,10000000,0.0,15,0,19,12.918017046173025,16.118095750958314,4.112145299976634,0.04075889592411041,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2018-07-20,Lifestyle
4.5,104068,37000000.0,5000000,0.0,28,0,7,11.552809419668664,15.424948670398354,4.253917935577128,0.020813595837280832,4.253917935577128,Shopping,SHOPPING,Free,Teen,2018-08-01,Shopping
4.4,562345,40000000.0,10000000,0.0,30,0,16,13.239872597798957,16.118095750958314,4.28244108283346,0.056234494376550564,4.2816285856644605,Casino,GAME,Free,Teen,2018-07-23,Casino
4.4,3941129,77000000.0,50000000,0.0,19,0,23,15.186978042184734,17.72753358339242,4.28244108283346,0.07882257842354844,4.284927491997903,Action,GAME,Free,Teen,2018-07-16,Action
4.3,314774,43000000.0,5000000,0.0,20,0,1787,12.6596133768699,15.424948670398354,4.28244108283346,0.06295478740904252,4.284927491997903,Action,GAME,Free,Teen,2013-09-16,Action
4.2,1878,20000000.0,100000,0.0,22,0,272,7.538494999413465,11.51293546492023,4.28244108283346,0.01877981220187798,4.2816285856644605,Casino,GAME,Free,Teen,2017-11-09,Casino
3.0,4,8000000.0,1000,0.0,6,0,426,1.6094379124341003,6.90875477931522,4.192213701624147,0.003996003996003996,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2017-06-08,Entertainment
4.1,78142,17000000.0,5000000,0.0,14,0,1082,11.266295760500698,15.424948670398354,4.192213701624147,0.015628396874320626,4.2537570241606115,Strategy,FAMILY,Free,Everyone,2015-08-22,Strategy
4.2,326042,10000000.0,10000000,0.0,25,0,1524,12.694784553491052,16.118095750958314,4.28244108283346,0.03260419673958033,4.284927491997903,Action,GAME,Free,Teen,2014-06-06,Action
4.2,35172,34000000.0,1000000,0.0,16,0,565,10.46803402180176,13.815511557963774,4.192213701624147,0.035171964828035175,4.2537570241606115,Strategy,FAMILY,Free,Teen,2017-01-20,Strategy
4.0,28633,81000000.0,1000000,0.0,12,0,593,10.262350101920273,13.815511557963774,4.192213701624147,0.028632971367028633,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2016-12-23,Role Playing
4.3,331692,40000000.0,10000000,0.0,16,0,134,12.711965121305772,16.118095750958314,4.28244108283346,0.03316919668308033,4.197973000859537,Racing,GAME,Free,Everyone,2018-03-27,Racing
4.1,3527,35000000.0,100000,0.0,16,0,1065,8.168486417126681,11.51293546492023,4.192213701624147,0.03526964730352696,4.2537570241606115,Strategy,FAMILY,Free,Teen,2015-09-08,Strategy
3.6,151,100000000.0,10000,0.0,48,0,80,5.0238805208462765,9.210440366976517,4.28244108283346,0.0150984901509849,4.197973000859537,Racing,GAME,Free,Everyone,2018-05-20,Racing
4.3,1130,48000000.0,50000,0.0,22,0,1223,7.030857476116121,10.819798284210286,4.192213701624147,0.022599548009039818,4.172708919829091,Simulation,FAMILY,Free,Teen,2015-04-03,Simulation
5.0,1,59000000.0,100,0.0,6,0,76,0.6931471805599453,4.61512051684126,4.192213701624147,0.009900990099009901,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2018-05-24,Entertainment
4.2,26307,20000000.0,1000000,0.0,48,0,13,10.177628354421241,13.815511557963774,4.192213701624147,0.026306973693026307,4.266398615299414,Role Playing,FAMILY,Free,Teen,2018-07-26,Role Playing
3.9,6450,14000000.0,500000,0.0,21,0,198,8.771990436532242,13.122365377402328,4.247807685208309,0.0128999742000516,4.247807685208309,Social,SOCIAL,Free,Mature 17+,2018-01-22,Social
4.191757420456972,8,10000000.0,1000,0.0,10,0,289,2.1972245773362196,6.90875477931522,4.192213701624147,0.007992007992007992,4.113580461530926,Entertainment,FAMILY,Free,Everyone,2017-10-23,Entertainment
4.1,29387,16000000.0,1000000,0.0,12,0,1082,10.288341706740168,13.815511557963774,4.192213701624147,0.029386970613029386,4.2537570241606115,Strategy,FAMILY,Free,Everyone,2015-08-22,Strategy
3.8,168,24000000.0,10000,0.0,25,0,525,5.1298987149230735,9.210440366976517,4.192213701624147,0.016798320167983202,4.2537570241606115,Strategy,FAMILY,Free,Everyone,2017-03-01,Strategy
5.0,6,2300000.0,1000,0.0,12,0,826,1.9459101490553132,6.90875477931522,4.112145299976634,0.005994005994005994,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2016-05-04,Lifestyle
3.7,38767,4099999.9999999995,5000000,0.0,21,0,2676,10.565350443056307,15.424948670398354,4.28244108283346,0.00775339844932031,4.284927491997903,Action,GAME,Free,Everyone 10+,2011-04-11,Action
4.3,5623,28000000.0,100000,0.0,16,0,961,8.6347984334905,11.51293546492023,4.192213701624147,0.05622943770562294,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2015-12-21,Role Playing
4.2,10440,27000000.0,500000,0.0,30,0,2,9.25349564229011,13.122365377402328,4.192213701624147,0.02087995824008352,4.266398615299414,Role Playing,FAMILY,Free,Teen,2018-08-06,Role Playing
4.3,157997,27000000.0,10000000,0.0,12,0,734,11.97033765370114,16.118095750958314,4.192213701624147,0.015799698420030157,4.172708919829091,Simulation,FAMILY,Free,Everyone,2016-08-04,Simulation
2.5,81,6700000.0,10000,0.0,7,0,254,4.406719247264253,9.210440366976517,4.142713325169076,0.008099190080991902,4.142713325169076,News & Magazines,NEWS_AND_MAGAZINES,Free,Mature 17+,2017-11-27,News & Magazines
4.3,83545,23000000.0,5000000,0.0,14,0,8,11.333152657353832,15.424948670398354,4.218136021691936,0.016708996658200668,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-07-31,Sports
4.4,42069,20000000.0,1000000,0.0,47,0,5,10.647090176584566,13.815511557963774,4.192213701624147,0.04206895793104207,4.113580461530926,Entertainment,FAMILY,Free,Teen,2018-08-03,Entertainment
4.191757420456972,0,4900000.0,50,0.0,10,0,330,0.0,3.9318256327243257,4.112145299976634,0.0,4.112635782222125,Lifestyle,LIFESTYLE,Free,Everyone,2017-09-12,Lifestyle
4.3,34062,85000000.0,1000000,0.0,20,0,127,10.435967030196949,13.815511557963774,4.218136021691936,0.03406196593803406,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-04-03,Sports
4.2,1484,41000000.0,100000,0.0,25,0,24,7.3031700512368,11.51293546492023,4.192213701624147,0.014839851601483985,4.2537570241606115,Strategy,FAMILY,Free,Everyone,2018-07-15,Strategy
4.6,152395,14000000.0,10000000,0.0,8,0,747,11.934237675171072,16.118095750958314,4.28244108283346,0.015239498476050153,4.284927491997903,Action,GAME,Free,Everyone 10+,2016-07-22,Action
4.0,3715,94000000.0,100000,0.0,15,0,391,8.22040309993373,11.51293546492023,4.192213701624147,0.03714962850371496,4.266398615299414,Role Playing,FAMILY,Free,Everyone,2017-07-13,Role Playing
2.9,975,45000000.0,100000,0.0,11,0,527,6.883462586413092,11.51293546492023,4.192213701624147,0.00974990250097499,4.172708919829091,Simulation,FAMILY,Free,Everyone,2017-02-27,Simulation
4.191757420456972,13,942000.0,1000,0.0,25,0,1720,2.6390573296152584,6.90875477931522,4.310662957940344,0.012987012987012988,4.309208977370413,Books & Reference,BOOKS_AND_REFERENCE,Free,Everyone,2013-11-22,Books & Reference
4.5,396090,26000000.0,10000000,0.0,25,0,70,12.889399261816903,16.118095750958314,4.28244108283346,0.0396089960391004,4.2816285856644605,Casino,GAME,Free,Teen,2018-05-30,Casino
4.7,417197,99000000.0,10000000,0.0,11,0,70,12.94131620823341,16.118095750958314,4.192213701624147,0.041719695828030416,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2018-05-30,Role Playing
3.8,23,5900000.0,1000,0.0,16,0,23,3.1780538303479458,6.90875477931522,4.307288466315418,0.022977022977022976,4.307288466315418,Personalization,PERSONALIZATION,Free,Everyone,2018-07-16,Personalization
4.191757420456972,3,36000000.0,100,0.0,18,0,372,1.3862943611198906,4.61512051684126,4.14544764132988,0.0297029702970297,4.14544764132988,Business,BUSINESS,Free,Everyone,2017-08-01,Business
4.7,466495,52000000.0,10000000,0.0,19,0,23,13.053004724741886,16.118095750958314,4.28244108283346,0.046649495335050466,4.107358279634724,Card,GAME,Free,Teen,2018-07-16,Card
3.9,41683,63000000.0,1000000,0.0,30,0,552,10.637872641112319,13.815511557963774,4.28244108283346,0.041682958317041684,4.301200860280159,Arcade,GAME,Free,Everyone,2017-02-02,Arcade
4.5,96658,26000000.0,1000000,0.0,13,0,1068,11.478944599804487,13.815511557963774,4.192213701624147,0.09665790334209666,4.266398615299414,Role Playing,FAMILY,Free,Everyone 10+,2015-09-05,Role Playing
4.7,6297590,20000000.0,100000000,0.0,30,0,2,15.655677737283142,18.420680753952364,4.192213701624147,0.062975899370241,4.2970916410503435,Education;Education,FAMILY,Free,Everyone,2018-08-06,Education
4.5,412888,35000000.0,10000000,0.0,49,0,8,12.930934070686178,16.118095750958314,4.247807685208309,0.041288795871120415,4.247807685208309,Social,SOCIAL,Free,Everyone,2018-07-31,Social
4.2,227798,4200000.0,50000000,0.0,25,0,2,12.336218940169957,17.72753358339242,4.066075396002147,0.004555959908880801,4.066075396002147,Tools,TOOLS,Free,Everyone,2018-08-06,Tools
4.3,231446,5400000.0,10000000,0.0,30,0,6,12.352106184612612,16.118095750958314,4.247807685208309,0.02314459768554023,4.247807685208309,Social,SOCIAL,Free,Everyone,2018-08-02,Social
4.4,303394,53000000.0,10000000,0.0,19,0,5,12.622790865866245,16.118095750958314,4.192213701624147,0.030339396966060302,4.113580461530926,Entertainment,FAMILY,Free,Mature 17+,2018-08-03,Entertainment
4.8,39068,4000000.0,500000,0.0,28,0,32,10.573084592635812,13.122365377402328,4.266091866569228,0.07813584372831255,4.2662895816329645,Health & Fitness,HEALTH_AND_FITNESS,Free,Everyone,2018-07-07,Health & Fitness
4.2,3909032,51000000.0,100000000,0.0,11,0,8,15.17880058679625,18.420680753952364,4.218136021691936,0.039090319609096806,4.230508040621152,Sports,SPORTS,Free,Everyone,2018-07-31,Sports
